日期,小时,监测站,CO,FSP,NO2,NOX,O3,RSP,SO2
15/1/2018,23,铜锣湾,89,35,116,306,18,50,8
15/1/2018,24,铜锣湾,102,33,109,305,11,46,8
16/1/2018,1,铜锣湾,102,31,107,297,8,45,8
16/1/2018,2,铜锣湾,67,25,58,104,34,36,4
16/1/2018,3,铜锣湾,N.A.,15,79,177,19,25,5
16/1/2018,4,铜锣湾,68,15,42,68,45,25,2
16/1/2018,5,铜锣湾,107,19,59,122,28,29,4
16/1/2018,6,铜锣湾,87,17,50,94,36,26,3
16/1/2018,7,铜锣湾,93,22,83,231,14,31,5
16/1/2018,8,铜锣湾,85,22,110,370,11,34,9
16/1/2018,9,铜锣湾,111,28,133,551,7,43,13
16/1/2018,10,铜锣湾,88,29,125,412,10,46,9
16/1/2018,11,铜锣湾,86,30,103,288,11,46,7
16/1/2018,12,铜锣湾,N.A.,38,N.A.,N.A.,N.A.,58,N.A.
16/1/2018,13,铜锣湾,N.A.,36,N.A.,N.A.,N.A.,58,N.A.
16/1/2018,14,铜锣湾,N.A.,39,N.A.,N.A.,N.A.,63,N.A.
16/1/2018,15,铜锣湾,N.A.,56,N.A.,N.A.,N.A.,84,N.A.
16/1/2018,16,铜锣湾,N.A.,46,N.A.,N.A.,N.A.,76,N.A.
16/1/2018,17,铜锣湾,N.A.,49,N.A.,N.A.,N.A.,76,N.A.
16/1/2018,18,铜锣湾,145,48,214,998,2,76,31
16/1/2018,19,铜锣湾,147,46,212,901,2,70,32
16/1/2018,20,铜锣湾,153,73,161,609,1,96,24
16/1/2018,21,铜锣湾,173,61,169,718,1,84,25
16/1/2018,22,铜锣湾,192,66,192,811,2,88,26
16/1/2018,23,铜锣湾,154,71,189,832,1,93,32
16/1/2018,24,铜锣湾,N.A.,49,N.A.,N.A.,N.A.,70,N.A.
17/1/2018,1,铜锣湾,149,59,170,529,1,82,18
17/1/2018,2,铜锣湾,145,62,163,493,1,80,16
17/1/2018,3,铜锣湾,131,44,149,395,1,61,14
17/1/2018,4,铜锣湾,125,55,144,340,1,71,12
17/1/2018,5,铜锣湾,118,57,144,318,1,75,12
17/1/2018,6,铜锣湾,119,75,156,358,1,95,14
17/1/2018,7,铜锣湾,153,86,188,665,1,110,21
17/1/2018,8,铜锣湾,181,102,207,846,1,128,26
17/1/2018,9,铜锣湾,226,104,249,1154,2,136,39
17/1/2018,10,铜锣湾,226,132,286,1266,2,176,47
17/1/2018,11,铜锣湾,213,157,268,1193,2,210,39
17/1/2018,12,铜锣湾,N.A.,129,N.A.,N.A.,N.A.,178,N.A.
17/1/2018,13,铜锣湾,N.A.,123,N.A.,N.A.,N.A.,164,N.A.
17/1/2018,14,铜锣湾,N.A.,118,N.A.,N.A.,N.A.,154,N.A.
17/1/2018,15,铜锣湾,N.A.,63,N.A.,N.A.,N.A.,89,N.A.
17/1/2018,16,铜锣湾,N.A.,42,N.A.,N.A.,N.A.,66,N.A.
17/1/2018,17,铜锣湾,N.A.,35,N.A.,N.A.,N.A.,56,N.A.
17/1/2018,18,铜锣湾,92,38,130,261,38,57,9
17/1/2018,19,铜锣湾,86,47,101,164,61,64,8
17/1/2018,20,铜锣湾,93,45,127,241,44,62,9
17/1/2018,21,铜锣湾,100,44,147,288,38,58,13
17/1/2018,22,铜锣湾,109,55,167,403,33,70,14
17/1/2018,23,铜锣湾,141,47,222,676,14,64,17
17/1/2018,24,铜锣湾,132,58,184,441,21,75,13
18/1/2018,1,铜锣湾,N.A.,69,90,168,48,85,9
18/1/2018,2,铜锣湾,90,48,57,89,55,63,6
18/1/2018,3,铜锣湾,91,47,50,76,53,59,4
18/1/2018,4,铜锣湾,125,38,58,100,43,52,5
18/1/2018,5,铜锣湾,82,46,53,89,48,61,4
18/1/2018,6,铜锣湾,77,42,57,96,41,56,4
18/1/2018,7,铜锣湾,89,43,86,177,25,60,5
18/1/2018,8,铜锣湾,109,55,137,394,22,73,12
18/1/2018,9,铜锣湾,134,58,157,540,14,78,15
18/1/2018,10,铜锣湾,152,66,219,833,4,86,21
18/1/2018,11,铜锣湾,105,55,127,314,19,77,10
18/1/2018,12,铜锣湾,90,48,115,229,37,70,9
18/1/2018,13,铜锣湾,113,60,134,337,28,79,11
18/1/2018,14,铜锣湾,116,56,163,464,16,77,13
18/1/2018,15,铜锣湾,94,57,119,207,51,79,8
18/1/2018,16,铜锣湾,100,65,131,217,36,88,8
18/1/2018,17,铜锣湾,101,61,152,296,35,86,8
18/1/2018,18,铜锣湾,99,62,152,366,24,88,9
18/1/2018,19,铜锣湾,125,47,195,657,10,70,14
18/1/2018,20,铜锣湾,117,67,162,463,13,86,10
18/1/2018,21,铜锣湾,117,48,125,310,20,66,7
18/1/2018,22,铜锣湾,86,54,103,187,32,68,5
18/1/2018,23,铜锣湾,80,35,78,148,44,50,4
18/1/2018,24,铜锣湾,88,42,86,176,34,57,6
19/1/2018,1,铜锣湾,83,37,66,110,46,52,4
19/1/2018,2,铜锣湾,N.A.,34,79,155,41,50,5
19/1/2018,3,铜锣湾,N.A.,35,70,142,40,51,5
19/1/2018,4,铜锣湾,N.A.,29,65,122,34,46,4
19/1/2018,5,铜锣湾,N.A.,41,55,86,42,54,4
19/1/2018,6,铜锣湾,94,28,55,92,40,38,3
19/1/2018,7,铜锣湾,102,37,87,166,24,44,3
19/1/2018,8,铜锣湾,110,38,117,296,9,48,5
19/1/2018,9,铜锣湾,120,51,115,311,15,62,7
19/1/2018,10,铜锣湾,120,57,122,346,9,69,7
19/1/2018,11,铜锣湾,107,42,101,257,12,55,5
19/1/2018,12,铜锣湾,130,38,117,377,4,48,7
19/1/2018,13,铜锣湾,124,36,121,390,4,43,7
19/1/2018,14,铜锣湾,151,36,132,559,3,42,11
19/1/2018,15,铜锣湾,122,44,112,305,9,57,6
19/1/2018,16,铜锣湾,140,42,119,418,6,54,8
19/1/2018,17,铜锣湾,130,44,117,367,7,53,7
19/1/2018,18,铜锣湾,155,52,160,584,3,62,12
19/1/2018,19,铜锣湾,133,53,124,413,8,63,8
19/1/2018,20,铜锣湾,148,60,156,578,3,70,11
19/1/2018,21,铜锣湾,161,61,157,638,2,71,13
19/1/2018,22,铜锣湾,156,66,137,537,3,75,11
19/1/2018,23,铜锣湾,106,48,87,242,11,55,5
19/1/2018,24,铜锣湾,92,49,75,186,16,55,4
20/1/2018,1,铜锣湾,103,40,80,219,14,46,6
20/1/2018,2,铜锣湾,145,34,66,157,19,39,4
20/1/2018,3,铜锣湾,113,33,64,156,20,38,5
20/1/2018,4,铜锣湾,95,37,53,98,33,45,4
20/1/2018,5,铜锣湾,108,28,46,104,31,38,4
20/1/2018,6,铜锣湾,89,40,46,91,29,50,5
20/1/2018,7,铜锣湾,101,28,65,131,23,40,5
20/1/2018,8,铜锣湾,N.A.,27,94,298,7,39,8
20/1/2018,9,铜锣湾,104,35,N.A.,N.A.,9,49,11
20/1/2018,10,铜锣湾,94,26,99,271,18,42,8
20/1/2018,11,铜锣湾,84,32,81,192,29,49,6
20/1/2018,12,铜锣湾,90,29,103,256,19,44,6
20/1/2018,13,铜锣湾,97,25,109,264,25,37,6
20/1/2018,14,铜锣湾,89,41,88,184,41,53,5
20/1/2018,15,铜锣湾,96,30,109,258,31,48,6
20/1/2018,16,铜锣湾,106,47,130,325,18,64,8
20/1/2018,17,铜锣湾,105,43,137,328,13,58,7
20/1/2018,18,铜锣湾,109,50,103,203,30,64,5
20/1/2018,19,铜锣湾,100,47,91,159,48,62,5
20/1/2018,20,铜锣湾,114,61,121,283,29,76,9
20/1/2018,21,铜锣湾,107,51,113,242,27,68,7
20/1/2018,22,铜锣湾,107,55,98,222,29,68,7
20/1/2018,23,铜锣湾,102,38,109,253,24,52,7
20/1/2018,24,铜锣湾,89,44,90,191,32,56,6
21/1/2018,1,铜锣湾,112,30,87,187,30,44,5
21/1/2018,2,铜锣湾,112,32,71,125,41,41,3
21/1/2018,3,铜锣湾,84,29,50,81,60,36,2
21/1/2018,4,铜锣湾,97,27,46,69,60,36,2
21/1/2018,5,铜锣湾,102,39,47,71,60,51,2
21/1/2018,6,铜锣湾,79,42,33,42,68,54,2
21/1/2018,7,铜锣湾,84,41,44,56,57,58,3
21/1/2018,8,铜锣湾,83,42,38,47,58,60,3
21/1/2018,9,铜锣湾,87,49,47,68,41,65,3
21/1/2018,10,铜锣湾,82,47,43,54,60,62,2
21/1/2018,11,铜锣湾,90,47,51,66,46,63,2
21/1/2018,12,铜锣湾,88,49,43,55,68,65,2
21/1/2018,13,铜锣湾,88,43,55,71,61,59,3
21/1/2018,14,铜锣湾,101,63,90,178,39,77,5
21/1/2018,15,铜锣湾,111,52,109,246,32,73,7
21/1/2018,16,铜锣湾,113,66,124,285,38,84,7
21/1/2018,17,铜锣湾,131,55,129,344,14,75,8
21/1/2018,18,铜锣湾,169,66,171,614,2,86,14
21/1/2018,19,铜锣湾,175,68,222,868,2,90,21
21/1/2018,20,铜锣湾,156,84,186,647,1,107,35
21/1/2018,21,铜锣湾,160,100,169,556,1,125,49
21/1/2018,22,铜锣湾,154,91,169,576,1,114,40
21/1/2018,23,铜锣湾,160,92,177,708,1,115,33
21/1/2018,24,铜锣湾,153,85,161,573,1,111,35
22/1/2018,1,铜锣湾,185,74,132,446,2,98,23
22/1/2018,2,铜锣湾,N.A.,72,114,301,1,87,12
22/1/2018,3,铜锣湾,150,55,109,248,2,68,10
22/1/2018,4,铜锣湾,121,60,105,220,1,72,7
22/1/2018,5,铜锣湾,121,49,87,184,1,61,6
22/1/2018,6,铜锣湾,122,58,81,199,1,68,6
22/1/2018,7,铜锣湾,149,59,104,360,1,73,9
22/1/2018,8,铜锣湾,168,79,131,598,1,99,16
22/1/2018,9,铜锣湾,185,101,194,1014,1,131,39
22/1/2018,10,铜锣湾,224,127,204,1084,2,177,39
22/1/2018,11,铜锣湾,193,152,198,895,2,200,38
22/1/2018,12,铜锣湾,189,149,206,653,3,191,37
22/1/2018,13,铜锣湾,182,149,229,642,3,185,25
22/1/2018,14,铜锣湾,177,160,241,721,2,199,27
22/1/2018,15,铜锣湾,189,153,258,784,1,191,25
22/1/2018,16,铜锣湾,174,130,250,724,1,165,23
22/1/2018,17,铜锣湾,150,128,207,500,4,162,21
22/1/2018,18,铜锣湾,187,141,267,785,2,176,27
22/1/2018,19,铜锣湾,164,139,203,557,8,169,21
22/1/2018,20,铜锣湾,123,122,131,242,23,146,11
22/1/2018,21,铜锣湾,115,94,78,134,38,111,6
22/1/2018,22,铜锣湾,115,84,104,195,33,97,8
22/1/2018,23,铜锣湾,111,80,113,215,32,95,9
22/1/2018,24,铜锣湾,108,81,86,140,44,97,10
23/1/2018,1,铜锣湾,111,74,73,113,51,88,7
23/1/2018,2,铜锣湾,99,60,48,71,64,71,6
23/1/2018,3,铜锣湾,94,38,40,62,61,45,4
23/1/2018,4,铜锣湾,102,34,46,76,45,41,4
23/1/2018,5,铜锣湾,96,26,36,49,74,37,3
23/1/2018,6,铜锣湾,105,29,37,52,76,41,3
23/1/2018,7,铜锣湾,107,26,64,115,50,40,3
23/1/2018,8,铜锣湾,114,24,88,182,38,42,5
23/1/2018,9,铜锣湾,115,37,108,237,28,57,6
23/1/2018,10,铜锣湾,103,30,80,149,43,54,5
23/1/2018,11,铜锣湾,114,40,108,258,32,63,6
23/1/2018,12,铜锣湾,127,35,98,194,29,58,6
23/1/2018,13,铜锣湾,142,53,118,277,16,79,7
23/1/2018,14,铜锣湾,136,66,112,274,29,91,7
23/1/2018,15,铜锣湾,143,70,124,272,17,95,7
23/1/2018,16,铜锣湾,146,58,126,227,20,84,6
23/1/2018,17,铜锣湾,135,56,110,202,25,81,5
23/1/2018,18,铜锣湾,130,59,100,177,31,85,5
23/1/2018,19,铜锣湾,118,63,89,126,41,88,4
23/1/2018,20,铜锣湾,123,64,107,173,29,89,4
23/1/2018,21,铜锣湾,111,60,108,168,48,81,6
23/1/2018,22,铜锣湾,113,54,122,220,35,74,8
23/1/2018,23,铜锣湾,117,56,110,237,39,78,10
23/1/2018,24,铜锣湾,104,49,89,165,50,69,7
24/1/2018,1,铜锣湾,103,40,88,153,40,58,6
24/1/2018,2,铜锣湾,N.A.,31,70,117,48,50,5
24/1/2018,3,铜锣湾,95,25,45,71,60,43,4
24/1/2018,4,铜锣湾,84,26,39,60,75,43,3
24/1/2018,5,铜锣湾,N.A.,22,36,66,70,37,3
24/1/2018,6,铜锣湾,66,22,31,48,69,36,2
24/1/2018,7,铜锣湾,73,21,54,97,45,36,2
24/1/2018,8,铜锣湾,73,19,64,130,37,34,3
24/1/2018,9,铜锣湾,75,25,71,143,32,42,4
24/1/2018,10,铜锣湾,77,28,72,144,30,48,4
24/1/2018,11,铜锣湾,81,N.A.,77,164,27,N.A.,4
24/1/2018,12,铜锣湾,84,N.A.,79,186,28,N.A.,4
24/1/2018,13,铜锣湾,104,36,98,274,20,64,6
24/1/2018,14,铜锣湾,96,37,87,216,23,61,5
24/1/2018,15,铜锣湾,110,39,130,408,16,64,9
24/1/2018,16,铜锣湾,122,42,123,400,17,66,9
24/1/2018,17,铜锣湾,123,49,140,477,14,71,10
24/1/2018,18,铜锣湾,110,43,122,388,19,62,9
24/1/2018,19,铜锣湾,120,56,122,392,14,75,9
24/1/2018,20,铜锣湾,120,49,139,437,15,67,9
24/1/2018,21,铜锣湾,99,46,104,260,22,62,7
24/1/2018,22,铜锣湾,90,38,95,217,27,55,4
24/1/2018,23,铜锣湾,111,36,121,329,15,52,7
24/1/2018,24,铜锣湾,115,31,106,301,25,49,7
25/1/2018,1,铜锣湾,95,33,64,114,38,51,2
25/1/2018,2,铜锣湾,101,23,44,76,49,41,2
25/1/2018,3,铜锣湾,75,27,31,51,56,43,1
25/1/2018,4,铜锣湾,71,20,22,35,63,35,1
25/1/2018,5,铜锣湾,78,17,32,57,47,31,1
25/1/2018,6,铜锣湾,68,19,22,36,58,32,1
25/1/2018,7,铜锣湾,72,21,37,68,45,34,1
25/1/2018,8,铜锣湾,73,21,52,101,35,36,2
25/1/2018,9,铜锣湾,78,23,59,130,29,40,3
25/1/2018,10,铜锣湾,85,23,70,176,24,40,4
25/1/2018,11,铜锣湾,103,20,90,292,14,39,7
25/1/2018,12,铜锣湾,82,27,67,151,26,43,4
25/1/2018,13,铜锣湾,79,24,65,127,34,40,3
25/1/2018,14,铜锣湾,84,22,89,220,32,37,5
25/1/2018,15,铜锣湾,90,28,103,267,29,43,6
25/1/2018,16,铜锣湾,94,30,123,351,19,48,8
25/1/2018,17,铜锣湾,99,29,126,349,17,46,9
25/1/2018,18,铜锣湾,87,30,101,242,39,48,6
25/1/2018,19,铜锣湾,90,35,111,256,28,54,7
25/1/2018,20,铜锣湾,115,34,140,451,13,51,11
25/1/2018,21,铜锣湾,99,24,122,315,15,42,8
25/1/2018,22,铜锣湾,115,32,136,424,12,50,10
25/1/2018,23,铜锣湾,93,36,112,278,27,55,7
25/1/2018,24,铜锣湾,88,24,89,214,25,42,5
26/1/2018,1,铜锣湾,113,22,69,156,29,40,4
26/1/2018,2,铜锣湾,132,22,68,141,23,39,4
26/1/2018,3,铜锣湾,N.A.,13,74,160,17,30,4
26/1/2018,4,铜锣湾,N.A.,20,55,115,30,36,4
26/1/2018,5,铜锣湾,N.A.,19,53,98,32,33,3
26/1/2018,6,铜锣湾,118,16,44,79,38,33,2
26/1/2018,7,铜锣湾,95,23,68,168,22,46,4
26/1/2018,8,铜锣湾,88,25,85,221,12,50,6
26/1/2018,9,铜锣湾,86,32,76,197,16,60,6
26/1/2018,10,铜锣湾,88,41,79,182,14,70,5
26/1/2018,11,铜锣湾,95,39,82,225,13,80,6
26/1/2018,12,铜锣湾,112,37,95,274,10,78,8
26/1/2018,13,铜锣湾,104,47,103,286,10,84,9
26/1/2018,14,铜锣湾,103,55,127,401,11,83,10
26/1/2018,15,铜锣湾,84,52,103,211,28,77,6
26/1/2018,16,铜锣湾,99,49,109,232,22,76,6
26/1/2018,17,铜锣湾,82,54,88,171,29,83,4
26/1/2018,18,铜锣湾,86,45,104,253,15,76,6
26/1/2018,19,铜锣湾,89,39,93,214,22,67,5
26/1/2018,20,铜锣湾,100,51,101,264,14,76,6
26/1/2018,21,铜锣湾,79,31,72,147,25,52,3
26/1/2018,22,铜锣湾,82,30,80,179,19,50,4
26/1/2018,23,铜锣湾,105,38,76,242,13,55,6
26/1/2018,24,铜锣湾,114,38,98,388,4,60,10
27/1/2018,1,铜锣湾,140,39,70,243,8,64,7
27/1/2018,2,铜锣湾,99,31,47,114,23,48,3
27/1/2018,3,铜锣湾,114,28,49,121,18,39,3
27/1/2018,4,铜锣湾,N.A.,23,37,83,22,31,3
27/1/2018,5,铜锣湾,N.A.,24,38,107,12,34,3
27/1/2018,6,铜锣湾,98,27,33,72,10,39,3
27/1/2018,7,铜锣湾,103,31,43,143,5,51,5
27/1/2018,8,铜锣湾,97,38,51,199,3,57,6
27/1/2018,9,铜锣湾,119,43,86,431,1,62,12
27/1/2018,10,铜锣湾,115,48,72,337,2,68,10
27/1/2018,11,铜锣湾,108,41,72,303,4,65,9
27/1/2018,12,铜锣湾,100,46,92,331,9,68,9
27/1/2018,13,铜锣湾,76,35,64,149,26,54,5
27/1/2018,14,铜锣湾,90,26,109,374,8,43,9
27/1/2018,15,铜锣湾,91,25,110,330,7,42,8
27/1/2018,16,铜锣湾,102,23,148,544,4,41,13
27/1/2018,17,铜锣湾,97,23,117,429,6,42,10
27/1/2018,18,铜锣湾,100,21,125,415,5,42,10
27/1/2018,19,铜锣湾,87,27,96,298,13,46,8
27/1/2018,20,铜锣湾,78,38,88,325,16,57,9
27/1/2018,21,铜锣湾,80,46,77,186,18,68,6
27/1/2018,22,铜锣湾,99,37,91,277,10,58,6
27/1/2018,23,铜锣湾,110,25,126,468,7,48,12
27/1/2018,24,铜锣湾,N.A.,22,121,397,12,41,10
28/1/2018,1,铜锣湾,83,30,63,127,25,48,4
28/1/2018,2,铜锣湾,140,25,67,166,17,43,5
28/1/2018,3,铜锣湾,79,15,50,86,30,32,3
28/1/2018,4,铜锣湾,N.A.,22,51,105,27,40,4
28/1/2018,5,铜锣湾,87,30,50,100,29,47,3
28/1/2018,6,铜锣湾,77,22,48,92,30,35,3
28/1/2018,7,铜锣湾,N.A.,15,62,153,17,24,4
28/1/2018,8,铜锣湾,N.A.,24,94,307,5,34,7
28/1/2018,9,铜锣湾,N.A.,35,98,353,2,46,9
28/1/2018,10,铜锣湾,112,32,103,425,1,44,17
28/1/2018,11,铜锣湾,139,38,141,669,2,53,17
28/1/2018,12,铜锣湾,161,39,136,682,2,56,20
28/1/2018,13,铜锣湾,161,46,139,701,2,69,19
28/1/2018,14,铜锣湾,164,59,142,727,2,85,18
28/1/2018,15,铜锣湾,154,60,161,744,1,83,19
28/1/2018,16,铜锣湾,148,47,150,592,1,71,15
28/1/2018,17,铜锣湾,139,50,133,598,2,76,15
28/1/2018,18,铜锣湾,127,38,123,510,2,58,12
28/1/2018,19,铜锣湾,143,33,113,468,2,53,11
28/1/2018,20,铜锣湾,131,38,79,298,2,61,9
28/1/2018,21,铜锣湾,146,40,109,506,2,58,13
28/1/2018,22,铜锣湾,116,36,82,290,2,51,7
28/1/2018,23,铜锣湾,104,30,61,189,2,42,5
28/1/2018,24,铜锣湾,112,23,69,251,2,35,7
29/1/2018,1,铜锣湾,131,17,63,232,2,26,6
29/1/2018,2,铜锣湾,108,12,33,77,8,19,2
29/1/2018,3,铜锣湾,103,11,34,93,9,16,2
29/1/2018,4,铜锣湾,86,8,27,59,15,13,1
29/1/2018,5,铜锣湾,85,5,30,72,15,8,2
29/1/2018,6,铜锣湾,82,6,27,54,22,8,1
29/1/2018,7,铜锣湾,80,6,53,128,12,8,3
29/1/2018,8,铜锣湾,92,10,76,240,3,15,7
29/1/2018,9,铜锣湾,105,12,74,254,3,22,7
29/1/2018,10,铜锣湾,123,15,N.A.,N.A.,2,28,13
29/1/2018,11,铜锣湾,118,13,101,461,2,28,12
29/1/2018,12,铜锣湾,107,15,76,283,2,28,8
29/1/2018,13,铜锣湾,116,19,89,360,N.A.,32,9
29/1/2018,14,铜锣湾,111,19,98,423,3,30,10
29/1/2018,15,铜锣湾,116,21,103,378,2,33,10
29/1/2018,16,铜锣湾,109,22,106,467,2,33,12
29/1/2018,17,铜锣湾,112,24,100,399,2,34,10
29/1/2018,18,铜锣湾,120,28,112,575,2,36,15
29/1/2018,19,铜锣湾,132,28,117,601,1,35,15
29/1/2018,20,铜锣湾,141,28,113,642,2,34,17
29/1/2018,21,铜锣湾,120,25,90,361,1,30,9
29/1/2018,22,铜锣湾,128,23,95,384,2,27,9
29/1/2018,23,铜锣湾,136,28,95,438,1,34,11
29/1/2018,24,铜锣湾,131,24,78,324,1,29,8
30/1/2018,1,铜锣湾,123,24,60,219,1,27,5
30/1/2018,2,铜锣湾,112,23,41,134,4,27,3
30/1/2018,3,铜锣湾,135,23,33,88,6,26,2
30/1/2018,4,铜锣湾,160,20,38,114,7,21,3
30/1/2018,5,铜锣湾,106,28,32,91,10,30,3
30/1/2018,6,铜锣湾,117,24,37,106,6,24,3
30/1/2018,7,铜锣湾,107,23,51,196,2,25,5
30/1/2018,8,铜锣湾,100,28,66,293,1,33,9
30/1/2018,9,铜锣湾,112,25,87,475,1,30,12
30/1/2018,10,铜锣湾,107,28,78,332,2,35,9
30/1/2018,11,铜锣湾,105,31,60,258,3,41,7
30/1/2018,12,铜锣湾,104,31,63,244,3,41,7
30/1/2018,13,铜锣湾,108,34,62,274,3,44,7
30/1/2018,14,铜锣湾,131,34,85,455,2,46,13
30/1/2018,15,铜锣湾,122,41,77,363,2,54,10
30/1/2018,16,铜锣湾,113,32,77,324,2,45,8
30/1/2018,17,铜锣湾,118,36,91,387,2,50,11
30/1/2018,18,铜锣湾,109,40,73,304,4,55,8
30/1/2018,19,铜锣湾,134,46,96,516,2,62,14
30/1/2018,20,铜锣湾,108,46,57,186,6,58,6
30/1/2018,21,铜锣湾,118,45,62,236,8,57,6
30/1/2018,22,铜锣湾,130,41,90,413,4,53,11
30/1/2018,23,铜锣湾,120,36,85,381,4,46,10
30/1/2018,24,铜锣湾,N.A.,30,N.A.,N.A.,N.A.,39,N.A.
31/1/2018,1,铜锣湾,138,25,61,210,2,32,5
31/1/2018,2,铜锣湾,N.A.,21,48,170,2,27,4
31/1/2018,3,铜锣湾,147,18,49,149,2,21,4
31/1/2018,4,铜锣湾,121,14,38,103,6,16,2
31/1/2018,5,铜锣湾,N.A.,13,40,119,5,15,3
31/1/2018,6,铜锣湾,N.A.,13,40,97,5,15,2
31/1/2018,7,铜锣湾,95,15,49,155,2,17,4
31/1/2018,8,铜锣湾,104,15,59,244,1,18,6
31/1/2018,9,铜锣湾,115,17,86,457,1,21,13
31/1/2018,10,铜锣湾,131,13,112,602,1,17,15
31/1/2018,11,铜锣湾,127,18,75,366,1,22,10
31/1/2018,12,铜锣湾,134,17,89,502,2,22,13
31/1/2018,13,铜锣湾,125,18,79,333,2,23,8
31/1/2018,14,铜锣湾,127,18,102,538,2,21,13
31/1/2018,15,铜锣湾,126,13,93,455,2,16,12
31/1/2018,16,铜锣湾,128,15,96,468,2,18,10
31/1/2018,17,铜锣湾,118,20,92,369,2,26,9
31/1/2018,18,铜锣湾,125,17,98,407,3,24,10
31/1/2018,19,铜锣湾,128,17,102,456,3,24,12
31/1/2018,20,铜锣湾,124,25,97,366,3,33,10
31/1/2018,21,铜锣湾,138,29,108,477,3,36,12
31/1/2018,22,铜锣湾,122,34,88,318,6,42,8
31/1/2018,23,铜锣湾,118,33,89,313,7,40,8
31/1/2018,24,铜锣湾,112,27,80,262,11,32,7
1/2/2018,1,铜锣湾,139,30,67,213,15,36,6
1/2/2018,2,铜锣湾,98,27,51,107,33,33,3
1/2/2018,3,铜锣湾,135,23,38,76,41,27,3
1/2/2018,4,铜锣湾,84,24,39,73,39,28,3
1/2/2018,5,铜锣湾,118,27,44,87,36,32,3
1/2/2018,6,铜锣湾,N.A.,26,52,100,26,31,4
1/2/2018,7,铜锣湾,86,30,75,182,26,36,6
1/2/2018,8,铜锣湾,98,38,95,276,5,47,9
1/2/2018,9,铜锣湾,136,38,161,830,1,48,24
1/2/2018,10,铜锣湾,159,41,174,917,2,54,25
1/2/2018,11,铜锣湾,138,45,135,635,1,63,18
1/2/2018,12,铜锣湾,148,44,132,601,2,62,18
1/2/2018,13,铜锣湾,117,38,117,446,4,54,13
1/2/2018,14,铜锣湾,131,43,115,454,3,54,13
1/2/2018,15,铜锣湾,146,47,138,576,2,61,17
1/2/2018,16,铜锣湾,132,53,137,514,2,71,14
1/2/2018,17,铜锣湾,122,50,123,481,8,70,13
1/2/2018,18,铜锣湾,116,47,93,320,14,72,10
1/2/2018,19,铜锣湾,111,42,96,256,10,57,8
1/2/2018,20,铜锣湾,122,50,95,266,10,66,8
1/2/2018,21,铜锣湾,110,59,89,233,12,78,9
1/2/2018,22,铜锣湾,116,54,85,221,13,68,8
1/2/2018,23,铜锣湾,103,47,68,146,20,60,6
1/2/2018,24,铜锣湾,99,46,52,114,28,59,5
2/2/2018,1,铜锣湾,116,42,52,135,24,56,6
2/2/2018,2,铜锣湾,N.A.,38,54,135,18,50,5
2/2/2018,3,铜锣湾,161,30,43,94,24,37,4
2/2/2018,4,铜锣湾,159,33,36,76,30,38,3
2/2/2018,5,铜锣湾,109,25,38,66,27,30,3
2/2/2018,6,铜锣湾,90,28,42,73,26,33,3
2/2/2018,7,铜锣湾,90,28,61,127,13,35,4
2/2/2018,8,铜锣湾,111,34,95,342,2,44,10
2/2/2018,9,铜锣湾,123,39,103,399,2,53,13
2/2/2018,10,铜锣湾,128,48,112,450,2,64,13
2/2/2018,11,铜锣湾,125,41,102,390,3,58,12
2/2/2018,12,铜锣湾,119,41,117,423,4,57,13
2/2/2018,13,铜锣湾,122,47,114,399,4,63,12
2/2/2018,14,铜锣湾,125,53,101,349,6,70,11
2/2/2018,15,铜锣湾,112,49,104,320,7,66,10
2/2/2018,16,铜锣湾,107,43,110,344,5,58,10
2/2/2018,17,铜锣湾,117,40,136,606,3,54,16
2/2/2018,18,铜锣湾,126,48,151,633,3,63,17
2/2/2018,19,铜锣湾,115,49,134,579,5,65,15
2/2/2018,20,铜锣湾,119,51,119,463,5,64,12
2/2/2018,21,铜锣湾,122,50,121,415,5,63,11
2/2/2018,22,铜锣湾,121,44,109,395,7,57,10
2/2/2018,23,铜锣湾,107,50,112,380,7,63,10
2/2/2018,24,铜锣湾,97,41,110,320,8,52,9
3/2/2018,1,铜锣湾,101,32,67,171,18,44,6
3/2/2018,2,铜锣湾,127,29,52,124,29,39,6
3/2/2018,3,铜锣湾,119,33,42,87,34,44,6
3/2/2018,4,铜锣湾,94,30,40,81,36,42,6
3/2/2018,5,铜锣湾,93,31,39,78,39,41,5
3/2/2018,6,铜锣湾,107,26,46,91,35,37,5
3/2/2018,7,铜锣湾,79,29,67,149,27,40,6
3/2/2018,8,铜锣湾,87,32,87,237,11,45,8
3/2/2018,9,铜锣湾,94,37,98,289,8,51,10
3/2/2018,10,铜锣湾,119,38,115,398,3,52,13
3/2/2018,11,铜锣湾,110,40,110,355,4,57,12
3/2/2018,12,铜锣湾,114,43,108,332,5,61,11
3/2/2018,13,铜锣湾,127,49,120,458,4,67,14
3/2/2018,14,铜锣湾,124,50,134,496,3,67,15
3/2/2018,15,铜锣湾,112,47,105,330,5,66,11
3/2/2018,16,铜锣湾,126,50,128,559,3,70,17
3/2/2018,17,铜锣湾,132,51,150,706,3,75,21
3/2/2018,18,铜锣湾,131,57,134,486,3,81,15
3/2/2018,19,铜锣湾,132,64,125,407,5,90,14
3/2/2018,20,铜锣湾,118,78,120,362,14,103,14
